Player ID,Player Name,Short Name,Position,Position Code,Birth Date,Age,Age Group,Jersey Number,Matches Played,Minutes Played,Minutes per Appearance,Goals,Assists,Attempts at Goal,Attempts on Target,Goal Conversion Rate,Passes,Passes Completed,Passing Accuracy,Fouls Against,Fouls Against per 90,Fouls For,Fouls For per 90,xG,xG Efficiency,Made Appearance?,Attempts >= 3?,Passes >= 50?,Minutes >= 90?,Non-GK?,Forward?,Assignment Population Eligible?,Task 2 Eligible?,Task 3 Eligible?,FIFA AttemptAtGoalAgainstOnTarget,FIFA AttemptAtGoalBlocked,FIFA AttemptAtGoalFromBallProgression,FIFA AttemptAtGoalFromCorner,FIFA AttemptAtGoalFromCross,FIFA AttemptAtGoalFromFreeKicks,FIFA AttemptAtGoalFromOther,FIFA AttemptAtGoalFromPass,FIFA AttemptAtGoalFromPenalty,FIFA AttemptAtGoalFromRebound,FIFA AttemptAtGoalInsideThePenaltyArea,FIFA AttemptAtGoalInsideThePenaltyAreaOnTarget,FIFA AttemptAtGoalOffTarget,FIFA AttemptAtGoalOutsideThePenaltyArea,FIFA AttemptAtGoalOutsideThePenaltyAreaOnTarget,FIFA AttemptedBallProgressions,FIFA AttemptedSwitchesOfPlay,FIFA AvgSpeed,FIFA CompletedBallProgressions,FIFA CompletedSwitchesOfPlay,FIFA Corners,FIFA Crosses,FIFA CrossesCompleted,FIFA DefensivePressuresApplied,FIFA DirectDefensivePressuresApplied,FIFA DirectFreeKicks,FIFA DirectRedCards,FIFA DistanceHighSpeedRunning,FIFA DistanceHighSpeedSprinting,FIFA DistanceJogging,FIFA DistanceLowSpeedSprinting,FIFA DistanceWalking,FIFA DistributionsCompletedUnderPressure,FIFA DistributionsUnderPressure,FIFA ForcedTurnovers,FIFA FreeKicks,FIFA GoalkeeperDefensiveActionsInsidePenaltyArea,FIFA GoalkeeperDefensiveActionsOutsidePenaltyArea,FIFA GoalkeeperSavePercentage,FIFA GoalkeeperSaves,FIFA GoalkeeperSavesOnTarget,FIFA GoalKicks,FIFA GoalsFromDirectFreeKicks,FIFA GoalsInsideThePenaltyArea,FIFA GoalsOutsideThePenaltyArea,FIFA HeadedAttemptAtGoal,FIFA IndirectFreeKicks,FIFA IndirectRedCards,FIFA LinebreaksAttempted,FIFA LinebreaksAttemptedAllLines,FIFA LinebreaksAttemptedAttackingAndMidfieldLine,FIFA LinebreaksAttemptedAttackingLine,FIFA LinebreaksAttemptedAttackingLineCompleted,FIFA LinebreaksAttemptedAttackingLineCompletedOnly,FIFA LinebreaksAttemptedAttackingLineOnly,FIFA LinebreaksAttemptedCompleted,FIFA LinebreaksAttemptedDefensiveLine,FIFA LinebreaksAttemptedDefensiveLineCompleted,FIFA LinebreaksAttemptedDefensiveLineCompletedOnly,FIFA LinebreaksAttemptedDefensiveLineOnly,FIFA LinebreaksAttemptedMidfieldAndDefensiveLine,FIFA LinebreaksAttemptedMidfieldLine,FIFA LinebreaksAttemptedMidfieldLineCompleted,FIFA LinebreaksAttemptedMidfieldLineCompletedOnly,FIFA LinebreaksAttemptedMidfieldLineOnly,FIFA LinebreaksAttemptedUnderPressure,FIFA LinebreaksCompletedAllLines,FIFA LinebreaksCompletedAttackingAndMidfieldLine,FIFA LinebreaksCompletedMidfieldAndDefensiveLine,FIFA LinebreaksCompletedUnderPressure,FIFA NumberOfInvolvements,FIFA NumberOfPossessionSequences,FIFA NumberOfShotEndingSequences,FIFA OffersToReceiveInBehind,FIFA OffersToReceiveInBetween,FIFA OffersToReceiveInFront,FIFA OffersToReceiveInside,FIFA OffersToReceiveOutside,FIFA OffersToReceiveTotal,FIFA Offsides,FIFA OwnGoals,FIFA Penalties,FIFA PenaltiesScored,FIFA ReceivedOffersToReceive,FIFA ReceptionsBetweenMidfieldAndDefensiveLine,FIFA ReceptionsInBehind,FIFA ReceptionsUnderDirectPressure,FIFA ReceptionsUnderIndirectPressure,FIFA ReceptionsUnderNoPressure,FIFA ReceptionsUnderPressure,FIFA RedCards,FIFA SpeedRuns,FIFA Sprints,FIFA SubstitutionsIn,FIFA SubstitutionsOut,FIFA TakeOnsCompleted,FIFA Threat,FIFA ThrowIns,FIFA TopSpeed,FIFA TotalDistance,FIFA YellowCards,FIFA Source URL
406205,Braian OJEDA,OJEDA,Midfielder,MF,27/06/2000,25,Younger,20,1,28.7,28.7,0,0,0,0,,7,6,85.70%,0,0,0,0,0,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.138270664,0,0,0,0,0,4,1,0,0,355.9700012,46.15000153,1053.880005,200.1600189,1100.26001,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,3,2,2,3,1,0,0,0,0,16,7,0,1,2,1,0,4,4,0,0,0,0,3,1,0,0,2,5,2,0,31,13,1,0,0,0.061158195,0,27.97463036,2756.419922,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
464533,Brian GUTIERREZ,B. GUTIÉRREZ,Midfielder,MF,17/06/2003,22,Younger,26,4,226.2,56.5,0,0,6,0,0.00%,60,53,88.30%,5,1.99,3,1.19,0.35,0.00x,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,3,0,0,0,1,1,4,0,0,3,0,3,3,0,5,1,5.153861237,3,1,3,6,0,69,9,2,0,3755.670044,496.3599892,9762.779785,1255.129944,9183.630249,35,48,16,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,13,2,1,1,2,0,15,12,12,15,7,0,0,0,5,153,78,12,33,63,29,82,43,125,0,0,0,0,40,29,4,6,32,40,38,0,334,112,2,2,1,2.821799636,0,34.84904099,24453.5708,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
395206,BRUNO FERNANDES,B. FERNANDES,Midfielder,MF,8/09/1994,31,Older,8,5,471.6,94.3,0,1,9,3,0.00%,278,239,86.00%,2,0.38,8,1.53,0.95,0.00x,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,0,0,2,0,2,4,0,1,5,2,5,4,1,8,10,6.396095371,5,9,8,22,5,247,20,9,0,6633.500244,940.6999893,20856.25024,2839.579987,18955.07007,128,176,27,9,0,0,0,0,0,0,0,0,0,0,0,0,114,10,8,27,24,9,9,89,20,13,1,3,7,67,52,33,42,56,8,7,4,40,640,242,28,53,135,63,150,101,251,1,0,0,0,102,86,5,13,102,194,115,0,572,219,0,1,3,5.512748837,1,31.99537277,50225.09961,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
430605,BRUNO GUIMARAES,BRUNO G.,Midfielder,MF,16/11/1997,28,Older,8,5,458.7,91.7,0,4,8,2,0.00%,200,161,80.50%,4,0.78,7,1.37,1.02,0.00x,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,0,0,0,0,2,5,1,0,5,2,3,3,0,6,4,7.16057663,2,3,8,12,2,159,15,9,0,8919.590332,252.7900009,25567.67969,2285.640045,17718.42041,99,143,37,9,0,0,0,0,0,0,0,0,0,1,0,0,73,6,2,15,12,7,7,44,15,5,2,5,4,43,27,22,31,50,3,2,0,30,459,200,27,56,156,127,258,81,339,0,0,1,0,116,51,5,7,85,129,92,0,739,158,0,4,0,3.309369266,0,28.90843773,54744.11914,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
506279,Caleb YIRENKYI,YIRENKYI,Midfielder,MF,15/01/2006,20,Younger,3,4,307.6,76.9,1,0,2,1,50.00%,70,62,88.60%,7,2.05,3,0.88,0.75,1.33x,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,2,0,6.840330005,2,0,0,1,0,128,14,0,0,5219.339996,718.3399963,15480.75031,1825.089951,10977.01981,54,65,12,0,0,0,0,0,0,0,0,1,0,0,0,0,17,2,0,3,1,1,1,8,4,1,0,1,1,10,6,5,7,17,0,0,1,8,165,86,6,29,18,17,44,20,64,0,0,0,0,16,20,2,6,55,20,61,0,460,136,1,1,2,1.879986063,1,31.75463867,34220.54187,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
390196,Callum McCOWATT,MCCOWATT,Midfielder,MF,30/04/1999,27,Younger,20,3,174,58,0,0,4,3,0.00%,93,78,83.90%,4,2.07,1,0.52,0.21,0.00x,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,1,0,1,0,2,0,0,0,3,2,0,1,1,2,0,7.235505104,1,0,0,2,0,55,11,0,0,3571.369873,592.0599899,8361.379517,1541.299988,6897.459717,52,73,9,0,0,0,0,0,0,0,0,0,0,1,0,0,20,2,0,4,3,2,2,13,3,1,0,0,1,13,9,8,10,16,1,0,0,9,205,78,7,32,55,23,59,51,110,0,0,0,0,50,22,3,8,45,48,53,0,334,110,1,2,1,2.386212409,2,31.68393135,20963.57031,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
430437,Cameron DEVLIN,DEVLIN,Midfielder,MF,7/06/1998,28,Older,14,0,0,,0,0,0,0,,0,0,,0,,0,,0,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
424556,Carl SAINTE,SAINTE,Midfielder,MF,9/08/2002,23,Younger,6,0,0,,0,0,0,0,,0,0,,0,,0,,0,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
463800,Carney CHUKWUEMEKA,CHUKWUEMEKA,Midfielder,MF,20/10/2003,22,Younger,17,3,108.2,36.1,0,0,2,1,0.00%,30,25,83.30%,2,1.66,2,1.66,0.56,0.00x,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0,0,0,2,0,0,2,1,1,0,0,8,0,4.92669487,4,0,0,0,0,51,4,0,0,1759.690018,343.1700172,4796.970032,762.2299957,3907.749969,25,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,0,9,7,7,9,9,0,0,0,7,77,39,3,11,17,11,24,15,39,0,0,0,0,12,18,1,2,25,14,27,0,160,58,3,0,1,1.685195729,0,30.74176407,11569.81006,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
308386,CASEMIRO,CASEMIRO,Midfielder,MF,23/02/1992,34,Older,5,5,425.7,85.1,1,0,4,2,25.00%,224,200,89.30%,6,1.27,6,1.27,0.66,1.51x,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,3,0,0,0,0,0,4,0,0,2,2,0,2,0,5,4,6.373406887,4,4,0,4,1,103,26,6,0,5243.079895,375.2700005,21921.99951,1618.100021,15844.05933,98,117,20,6,0,0,0,0,0,0,0,1,0,2,0,0,59,5,1,13,8,6,7,40,8,4,0,1,2,38,28,24,30,25,2,0,2,17,487,177,18,6,37,71,85,29,114,0,0,0,0,62,15,2,8,71,155,79,0,449,116,0,3,1,0.967009984,0,29.27498245,45002.50928,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
441243,Cesar YANIS,YANIS,Midfielder,MF,28/01/1996,30,Older,21,0,0,,0,0,0,0,,0,0,,0,,0,,0,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
448128,Charles PICKEL,PICKEL,Midfielder,MF,15/05/1997,29,Older,18,2,45.4,22.7,0,0,1,0,0.00%,22,19,86.40%,2,3.97,1,1.98,0.1,0.00x,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3.671771049,0,1,0,0,0,25,3,1,0,935.3200073,351.409996,2031.389954,452.3300018,1769.830017,14,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,0,0,0,2,0,0,0,0,0,4,2,2,2,3,0,0,0,1,46,18,2,6,10,8,9,15,24,0,0,0,0,10,4,0,2,9,12,11,0,77,35,2,0,0,1.159504652,0,33.17453003,5540.280273,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
494293,Chemsdine TALBI,TALBI,Midfielder,MF,9/05/2005,21,Younger,7,5,217.8,43.6,0,1,2,0,0.00%,54,47,87.00%,0,0,0,0,0.05,0.00x,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,2,0,0,1,0,1,1,0,9,0,5.752616564,5,0,0,9,1,59,7,0,0,3582.409973,958.5300369,8966.5802,1564.940002,8744.679993,39,60,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,3,1,1,3,0,9,5,5,9,10,0,0,0,5,144,67,5,42,31,11,25,59,84,0,0,0,0,27,25,3,2,32,40,34,0,280,128,4,1,1,4.497646511,1,35.32784271,23817.14001,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
514208,Christ Inao OULAI,INAO,Midfielder,MF,6/04/2006,20,Younger,26,4,240.7,60.2,0,0,2,0,0.00%,125,115,92.00%,3,1.12,5,1.87,0.13,0.00x,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0,15,3,6.058885813,9,3,0,0,0,82,20,2,0,3000.129913,248.5599995,11469.92029,896.3000031,8631.450256,63,83,21,2,0,0,0,0,0,0,0,0,0,0,0,0,39,0,2,4,4,2,2,35,4,4,2,2,2,31,27,23,27,24,0,2,2,21,286,105,6,1,36,39,37,39,76,0,0,0,0,38,22,0,8,50,86,58,0,261,70,2,1,4,0.407266108,0,32.07183456,24246.36108,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
430452,Connor METCALFE,METCALFE,Midfielder,MF,5/11/1999,26,Younger,8,4,354.6,88.6,1,0,5,2,20.00%,80,65,81.30%,1,0.25,0,0,0.11,9.21x,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,0,0,0,0,3,2,0,0,1,0,2,4,2,3,1,6.488139629,3,0,3,8,1,180,11,0,0,6013.119812,719.1899872,16542.73022,2184.730072,13065.00024,55,77,28,0,0,0,0,0,0,0,0,0,1,0,0,0,33,3,1,4,2,0,0,23,7,5,3,4,0,22,16,14,18,27,2,0,0,18,199,94,11,34,89,17,80,60,140,0,0,0,0,41,37,2,7,57,33,64,0,513,175,1,1,3,2.180887267,1,32.27242279,38524.77051,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
395581,Cristian MARTINEZ,MARTÍNEZ,Midfielder,MF,6/02/1997,29,Older,6,3,264.8,88.3,0,0,1,0,0.00%,78,57,73.10%,5,1.7,5,1.7,0.24,0.00x,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4,1,6.729818821,1,0,4,12,2,105,17,1,0,3716.590088,630.3200073,13410.44995,1690.870117,10105.76025,32,59,11,1,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,5,1,1,1,9,9,2,2,4,1,14,6,6,9,17,0,0,0,6,188,89,7,28,34,11,30,43,73,1,0,0,0,22,37,4,6,36,48,42,0,319,147,0,1,1,2.231896132,4,31.85808754,29553.99023,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
385994,Cristian ROLDAN,ROLDAN,Midfielder,MF,3/06/1995,31,Older,15,0,0,,0,0,0,0,,0,0,,0,,0,,0,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
448557,Daichi KAMADA,KAMADA,Midfielder,MF,5/08/1996,29,Older,15,4,359.6,89.9,2,0,1,0,200.00%,200,170,85.00%,2,0.5,4,1,0.09,23.09x,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,3,6.487667918,3,3,1,4,2,116,22,5,0,5044.5,333.9699974,17452.76025,1792.469971,14165.50977,70,92,13,5,0,0,0,0,0,0,0,2,0,0,0,0,63,4,5,15,10,6,6,43,6,3,1,1,1,42,30,25,32,20,1,3,1,11,436,161,16,19,92,101,134,78,212,1,0,0,0,89,34,0,3,49,159,52,0,423,128,0,2,1,1.518797766,0,31.44350624,38789.20996,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
430407,Daizen MAEDA,DAIZEN,Midfielder,MF,20/10/1997,28,Older,11,3,271.5,90.5,1,0,2,1,50.00%,30,28,93.30%,2,0.66,1,0.33,0.79,1.27x,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,7,0,5.362093568,3,0,0,3,0,125,22,0,0,5143.790405,1343.319885,12043.81982,2750.599854,11044.47998,23,37,18,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,5,1,1,1,1,0,5,4,4,5,6,0,0,0,5,92,53,7,73,25,4,71,31,102,1,0,0,0,21,31,8,5,28,14,33,0,432,239,0,2,0,4.137845278,0,35.00226974,32326.00977,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
476348,Damian BOBADILLA,BOBADILLA,Midfielder,MF,11/07/2001,24,Younger,16,4,216.9,54.2,0,0,0,0,,32,24,75.00%,1,0.41,1,0.41,0,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.037672997,0,1,0,1,1,95,22,0,0,3891.130051,369.7299798,11204.91937,1432.260033,8937.570175,14,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,3,0,0,1,2,1,0,0,0,0,4,2,2,2,4,0,0,0,1,72,33,1,4,10,12,18,8,26,0,1,0,0,6,4,1,0,13,20,13,0,336,98,2,2,0,0.444803473,0,31.1155529,25835.60986,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
429392,DANILO SANTOS,DANILO S.,Midfielder,MF,29/04/2001,25,Younger,18,4,73.6,18.4,0,0,2,1,0.00%,30,23,76.70%,0,0,0,0,0.19,0.00x,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,1,0,5.791003799,1,0,0,0,0,22,4,3,0,1361.329956,137.0900002,3854.500046,670.5,2435.359955,12,19,1,3,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,2,0,0,2,7,2,2,1,1,1,6,5,4,5,7,0,0,1,5,65,30,4,10,10,9,20,9,29,0,0,0,0,10,3,0,2,16,14,18,0,115,43,4,0,0,1.291500717,0,27.91912079,8458.780151,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
466838,Danley JEAN JACQUES,JEAN-JACQUES,Midfielder,MF,20/05/2000,26,Younger,17,3,288.6,96.2,0,0,0,0,,116,102,87.90%,5,1.56,3,0.94,0,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6.871011098,2,3,0,2,0,78,25,4,0,5811.000122,550.5700073,14311.35986,1868.260071,10608.60962,34,47,11,4,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,13,13,10,10,30,1,0,0,0,1,19,17,14,15,14,0,3,0,12,243,90,3,2,27,44,36,37,73,0,0,0,0,37,11,0,4,26,87,30,0,470,138,0,1,1,0.362543814,1,33.3210144,33149.7998,1,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
433097,Declan RICE,RICE,Midfielder,MF,14/01/1999,27,Younger,4,7,622,88.9,1,2,6,3,16.70%,340,312,91.80%,4,0.58,0,0,0.31,3.23x,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,1,0,1,0,1,2,0,0,3,1,3,3,2,9,4,5.636600792,9,3,30,40,15,120,18,20,0,8534.810181,1313.759991,29732.96924,3106.179962,24066.89966,150,181,11,20,0,0,0,0,0,0,0,0,1,1,0,0,113,5,3,32,28,24,24,88,12,6,2,5,2,69,54,49,59,49,3,1,1,36,742,310,37,31,88,155,175,99,274,1,0,0,0,112,28,3,10,102,213,112,0,709,233,0,4,2,1.954494495,2,33.05517197,66754.62012,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
441068,Dejan LJUBICIC,LJUBICIC,Midfielder,MF,8/10/1997,28,Older,19,0,0,,0,0,0,0,,0,0,,0,,0,,0,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
463476,Denil CASTILLO,CASTILLO,Midfielder,MF,24/03/2004,22,Younger,18,0,0,,0,0,0,0,,0,0,,0,,0,,0,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
401448,Denis ZAKARIA,ZAKARIA,Midfielder,MF,20/11/1996,29,Older,6,4,392,98,0,0,5,2,0.00%,185,160,86.50%,4,0.92,0,0,0.61,0.00x,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,0,0,0,0,1,3,0,0,5,2,1,0,0,12,0,4.04889679,6,0,0,14,2,63,23,4,0,4293.230103,933.9200134,15699.75977,2160.369934,16450.08008,74,108,19,5,0,0,0,0,0,0,0,0,0,1,1,0,52,2,5,16,9,4,9,36,10,7,5,8,0,26,20,15,19,31,2,3,0,23,411,179,17,26,20,11,18,39,57,1,0,0,0,16,56,4,13,55,114,68,0,393,168,0,3,3,0.765962094,30,33.30582047,39537.36133,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
477827,DEROY DUARTE,D. DUARTE,Midfielder,MF,4/07/1999,26,Younger,14,4,300.7,75.2,1,0,3,2,33.30%,101,87,86.10%,4,1.2,1,0.3,0.12,8.29x,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,2,1,0,0,1,1,1,2,1,0,1,6.259343982,0,1,0,1,1,137,26,0,0,3795.039856,338.6300011,14497.73999,894.5099945,11526.77954,63,79,13,0,0,0,0,0,0,0,0,1,0,0,0,0,27,2,2,9,6,3,5,20,2,1,0,0,0,16,13,10,12,18,1,2,0,11,228,96,8,11,29,16,41,15,56,0,0,0,0,19,14,1,6,45,58,51,0,323,73,2,1,0,0.390894275,1,30.8755188,31052.70044,0,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
463128,Diego GOMEZ,D. GÓMEZ,Midfielder,MF,27/03/2003,23,Younger,8,4,332.4,83.1,0,0,6,0,0.00%,101,80,79.20%,5,1.35,1,0.27,0.25,0.00x,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,0,2,0,0,0,2,2,0,0,2,0,5,4,0,7,2,6.726737261,4,2,1,2,0,147,37,8,0,6084.869873,735.5899963,14733.00952,2521.550049,13236.88013,50,68,23,8,0,0,0,0,0,0,0,0,0,0,0,0,37,2,3,9,7,3,4,22,4,1,0,1,1,24,14,10,18,22,1,3,0,15,247,116,9,10,43,31,58,26,84,0,0,0,0,28,21,0,18,45,51,63,0,492,179,0,4,2,0.637882546,0,32.6509819,37311.90039,2,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026/statistics/player-statistics
